ปี,เดือน,ประเภทการทำการประมง,เครื่องมือ,ขนาดเรือ,พื้นที่ทำการประมง,ชนิดสัตว์น้ำ,ปริมาณ,มูลค่า
2565,มิถุนายน,พาณิชย์,อวนลากคานถ่าง,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อ่าวไทย,กุ้งแชบ๊วย,61.00,"17,115.00"
2565,มิถุนายน,พาณิชย์,อวนลากคานถ่าง,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อ่าวไทย,กุ้งกุลาดำ,2.00,840.00
2565,มิถุนายน,พาณิชย์,อวนลากคานถ่าง,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อ่าวไทย,กุ้งกุลาลาย,4.00,"1,444.00"
2565,มิถุนายน,พาณิชย์,อวนลากคานถ่าง,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อ่าวไทย,กุ้งโอคัก,141.00,"20,484.00"
2565,มิถุนายน,พาณิชย์,อวนลากคานถ่าง,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อ่าวไทย,กั้งไข่,38.00,"2,939.00"
2565,มิถุนายน,พาณิชย์,อวนลากคานถ่าง,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อ่าวไทย,ปูม้า,77.00,"15,871.00"
2565,มิถุนายน,พาณิชย์,อวนลากคานถ่าง,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อ่าวไทย,หมึกกระดอง,76.00,"12,054.00"
2565,มิถุนายน,พาณิชย์,อวนลากคานถ่าง,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อ่าวไทย,หมึกสาย,6.00,716.00
2565,มิถุนายน,พาณิชย์,อวนลากคานถ่าง,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อ่าวไทย,หอยแครง,3.00,450.00
2565,มิถุนายน,พาณิชย์,อวนลากคานถ่าง,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อ่าวไทย,หอยเชลล์,3.00,362.00
2565,มิถุนายน,พาณิชย์,อวนลากคานถ่าง,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อ่าวไทย,กุ้งอื่น ๆ,18.00,"1,560.00"
2565,มิถุนายน,พาณิชย์,อวนลากคานถ่าง,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อ่าวไทย,ปูอื่น ๆ,12.00,"1,657.00"
2565,มิถุนายน,พาณิชย์,อวนลากคานถ่าง,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อ่าวไทย,ปลาจวด,7.00,300.00
2565,มิถุนายน,พาณิชย์,อวนลากคานถ่าง,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อ่าวไทย,ปลาทรายแดง,2.00,81.00
2565,มิถุนายน,พาณิชย์,อวนลากคานถ่าง,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อ่าวไทย,ปลาทรายขาว,1.00,33.00
2565,มิถุนายน,พาณิชย์,อวนลากคานถ่าง,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อ่าวไทย,ปลาปากคม,1.00,31.00
2565,มิถุนายน,พาณิชย์,อวนลากคานถ่าง,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อ่าวไทย,ปลาเห็ดโคน,1.00,110.00
2565,มิถุนายน,พาณิชย์,อวนลากคานถ่าง,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อ่าวไทย,ปลากระเบน,9.00,484.00
2565,มิถุนายน,พาณิชย์,อวนลากคานถ่าง,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อ่าวไทย,ปลาฉลาม,3.00,182.00
2565,มิถุนายน,พาณิชย์,อวนลากคานถ่าง,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อ่าวไทย,ปลาลิ้นหมา,32.00,"2,727.00"
2565,มิถุนายน,พาณิชย์,อวนลากคานถ่าง,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อ่าวไทย,ปลาจักรผาน,5.00,402.00
2565,มิถุนายน,พาณิชย์,อวนลากคานถ่าง,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อ่าวไทย,ปลาเลยหน้าดิน,52.00,"1,517.00"
2565,มิถุนายน,พาณิชย์,อวนลากคานถ่าง,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อ่าวไทย,ปลาเป็ด,16.00,135.00
2565,มิถุนายน,พาณิชย์,อวนลากคานถ่าง,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อ่าวไทย,กุ้งแชบ๊วย,39.00,"10,943.00"
2565,มิถุนายน,พาณิชย์,อวนลากคานถ่าง,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อ่าวไทย,กุ้งกุลาดำ,1.00,420.00
2565,มิถุนายน,พาณิชย์,อวนลากคานถ่าง,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อ่าวไทย,กุ้งกุลาลาย,4.00,"1,444.00"
2565,มิถุนายน,พาณิชย์,อวนลากคานถ่าง,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อ่าวไทย,กุ้งโอคัก,149.00,"21,647.00"
2565,มิถุนายน,พาณิชย์,อวนลากคานถ่าง,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อ่าวไทย,กั้งไข่,17.00,"1,315.00"
2565,มิถุนายน,พาณิชย์,อวนลากคานถ่าง,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อ่าวไทย,ปูม้า,57.00,"11,748.00"
2565,มิถุนายน,พาณิชย์,อวนลากคานถ่าง,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อ่าวไทย,หมึกกระดอง,54.00,"8,565.00"
2565,มิถุนายน,พาณิชย์,อวนลากคานถ่าง,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อ่าวไทย,หมึกสาย,8.00,955.00
2565,มิถุนายน,พาณิชย์,อวนลากคานถ่าง,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อ่าวไทย,หอยเชลล์,3.00,362.00
2565,มิถุนายน,พาณิชย์,อวนลากคานถ่าง,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อ่าวไทย,กุ้งอื่น ๆ,16.00,"1,387.00"
2565,มิถุนายน,พาณิชย์,อวนลากคานถ่าง,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อ่าวไทย,ปูอื่น ๆ,4.00,552.00
2565,มิถุนายน,พาณิชย์,อวนลากคานถ่าง,น้อยกว่า 30 ตันกรอส,อ่าวไทย,ปลาทรายขาว,1.00,33.00
2565,มิถุนายน,พาณิชย์,อวนลากคานถ่าง,น้อยกว่า 30 ตันกรอส,อ่าวไทย,ปลาลิ้นหมา,1.00,85.00
2565,มิถุนายน,พาณิชย์,อวนลากคานถ่าง,น้อยกว่า 30 ตันกรอส,อ่าวไทย,ปลาเลยหน้าดิน,22.00,643.00
